Id,Burg,Province,Province Full Name,State,State Full Name,Culture,Religion,Population,X,Y,Latitude,Longitude,Elevation (m),Temperature,Temperature likeness,Capital,Port,Citadel,Walls,Plaza,Temple,Shanty Town,Emblem,City Generator Link
617,Helvik,Druts,Druts Region,Noordland,Noordland,Noordlander,Old Slovan Spirits,2708,1473.41,509.08,30.47,11.23,18,13°C,Milan (Italy),,,citadel,walls,plaza,temple,,{t1:gules;charges:[{charge:peacock;t:or;p:e;t2:or;t3:or;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Helvik&population=2708&size=19&seed=6028841150617&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
618,Grampound,Maclif,Maclif Territory,Noordland,Noordland,Wildlands,No religion,245,1306.7,209.18,36.97,7.58,12,7°C,Montreal (Canada),,,,walls,plaza,,,{t1:argent;ordinaries:[{ordinary:point;t:purpure}];charges:[{charge:fountain;t:azure;p:def;size:0.5}];shield:round},https://watabou.github.io/city-generator/?name=Grampound&population=245&size=8&seed=6028841150618&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
619,Bergskant,Haapsapa,Haapsapa Earldom,Noordland,Noordland,Noordlander,No religion,695,1471.06,382.47,33.21,11.18,571,6°C,Stockholm (Sweden),,,citadel,,plaza,,,{t1:purpure;division:{division:perCross;t:argent;line:straight};charges:[{charge:basilisk;t:or;p:jo;t2:or;t3:or;divided:counter;size:0.7}];shield:round},https://watabou.github.io/city-generator/?name=Bergskant&population=695&size=11&seed=6028841150619&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
620,Mörkgruva,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,No religion,2800,1473.43,325.39,34.45,11.23,456,6°C,Stockholm (Sweden),,,citadel,walls,plaza,temple,shanty town,{t1:sable;division:{division:perFess;t:argent;line:straight};ordinaries:[{ordinary:pale;t:or;line:straight}];shield:round},https://watabou.github.io/city-generator/?name=M%C3%B6rkgruva&population=2800&size=19&seed=6028841150620&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1
621,Stenholm,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,No religion,635,1478.72,281.79,35.39,11.35,765,3°C,Tromsø (Norway),,,citadel,,,,,{t1:argent;division:{division:perCross;t:gules;line:rayonne};charges:[{charge:crossHummetty;t:vert;p:j;size:0.6};{charge:crossErminee;t:argent;p:l;size:0.6};{charge:carreau;t:argent;p:m;size:0.6};{charge:bearRampant;t:azure;p:o;size:0.6}];shield:round},https://watabou.github.io/city-generator/?name=Stenholm&population=635&size=11&seed=6028841150621&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
622,Hammarsund,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,2642,1533.95,303.2,34.93,12.56,602,5°C,Harbin (China),,,citadel,walls,plaza,,,{t1:vert;charges:[{charge:lochaberAxe;t:or;p:e;t2:or;size:1.5}];shield:round},https://watabou.github.io/city-generator/?name=Hammarsund&population=2642&size=19&seed=6028841150622&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
623,Järndal,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,4002,1585.34,322.15,34.52,13.68,18,9°C,Copenhagen (Denmark),,,citadel,walls,plaza,temple,,{t1:argent;division:{division:perFess;t:vairEnPointe-purpure-or;line:straight};charges:[{charge:salmon;t:azure;p:k;t2:azure;size:0.7};{charge:pineCone;t:azure;p:n;size:0.7}];shield:pavise},https://watabou.github.io/city-generator/?name=J%C3%A4rndal&population=4002&size=22&seed=6028841150623&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
624,Djupgrott,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,203,1587.18,368.59,33.51,13.72,3,10°C,London (England),,,citadel,,,,,{t1:purpure;ordinaries:[{ordinary:cross;t:or;line:urdy}];charges:[{charge:helmetGreat;t:or;p:acgi;size:0.5;sinister:1}];shield:pavise},https://watabou.github.io/city-generator/?name=Djupgrott&population=203&size=7&seed=6028841150624&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
625,Rostfjell,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,702,1492.53,384.27,33.17,11.65,1447,1°C,Arkhangelsk (Russia),,,citadel,,,,,{t1:chequy-argent-azure-small;ordinaries:[{ordinary:pale;t:sable;line:straight}];shield:round},https://watabou.github.io/city-generator/?name=Rostfjell&population=702&size=11&seed=6028841150625&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
626,Glödklyft,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,No religion,2030,1454.27,311.55,34.75,10.81,1635,-1°C,Nuuk (Greenland),,,citadel,walls,plaza,,shanty town,{t1:potentEnPointe-purpure-or-small;charges:[{charge:goat;t:argent;p:e;t2:or;t3:argent;size:1.5}];shield:round},https://watabou.github.io/city-generator/?name=Gl%C3%B6dklyft&population=2030&size=17&seed=6028841150626&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=1&gates=-1
627,Huggsten,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,1400,1558.54,303.27,34.93,13.09,429,6°C,Stockholm (Sweden),,,citadel,walls,plaza,,,{t1:argent;division:{division:perPale;t:azure;line:straight};charges:[{charge:lozengeFaceted;t:purpure;p:pq;divided:counter;size:0.7}];shield:round},https://watabou.github.io/city-generator/?name=Huggsten&population=1400&size=15&seed=6028841150627&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
628,Malmhål,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,3600,1432.56,468.4,31.35,10.34,871,6°C,Stockholm (Sweden),,,citadel,walls,plaza,,shanty town,{t1:gules;division:{division:perSaltire;t:or};ordinaries:[{ordinary:bend;t:argent;line:engrailed}];shield:pavise},https://watabou.github.io/city-generator/?name=Malmh%C3%A5l&population=3600&size=21&seed=6028841150628&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=1&gates=-1
629,Stormklint,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,1385,1621.86,445.58,31.85,14.48,305,10°C,London (England),,,,walls,plaza,,,{t1:argent;charges:[{charge:angel;t:gules;p:e;t2:gules;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Stormklint&population=1385&size=15&seed=6028841150629&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
630,Brakfjäll,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,No religion,2500,1680.04,459.9,31.54,15.75,1357,3°C,Tromsø (Norway),,,citadel,walls,,,shanty town,{t1:potentEnPointe-purpure-or-small;ordinaries:[{ordinary:fessCotissed;t:or;line:straight}];charges:[{charge:millstone;t:gules;p:e;size:0.7}];shield:round},https://watabou.github.io/city-generator/?name=Brakfj%C3%A4ll&population=2500&size=18&seed=6028841150630&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=1&shantytown=1&gates=-1
631,Jotunvik,Lahjari,Lahjari County,Noordland,Noordland,Noordlander,Soumi Faith,4050,1736.74,491.89,30.84,16.99,25,12°C,Paris (France),,port,citadel,walls,plaza,temple,shanty town,{t1:sable;charges:[{charge:plaice;t:or;p:e;t2:or;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Jotunvik&population=4050&size=22&seed=6028841150631&river=0&coast=1&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1&sea=1.91
632,Tungbro,Lahjari,Lahjari County,Noordland,Noordland,Noordlander,Soumi Faith,3000,1713.03,500.17,30.66,16.47,220,12°C,Paris (France),,,citadel,walls,,,,{t1:argent;charges:[{charge:crown;t:sable;p:jln;t2:sable;size:0.7}];shield:pavise},https://watabou.github.io/city-generator/?name=Tungbro&population=3000&size=20&seed=6028841150632&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
633,Storskalle,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,1319,1681.48,498.16,30.71,15.78,800,7°C,Montreal (Canada),,,citadel,walls,plaza,temple,,{t1:azure;charges:[{charge:wheel;t:argent;p:e;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Storskalle&population=1319&size=14&seed=6028841150633&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
634,Rullsten,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,3200,1668.5,478.02,31.14,15.5,403,9°C,Copenhagen (Denmark),,,citadel,walls,plaza,temple,,{t1:potentEnPointe-purpure-or-small;charges:[{charge:lionRampant;t:argent;p:abc;t2:argent;t3:or;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Rullsten&population=3200&size=20&seed=6028841150634&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
635,Dunderfrost,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,2400,1506.5,248.67,36.11,11.95,765,3°C,Tromsø (Norway),,,citadel,walls,plaza,,shanty town,{t1:gules;ordinaries:[{ordinary:fess;t:argent;line:embattledGhibellin}];shield:round},https://watabou.github.io/city-generator/?name=Dunderfrost&population=2400&size=18&seed=6028841150635&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=1&gates=-1
636,Högtorn,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,No religion,2920,1348.75,405.97,32.7,8.5,2487,-4°C,Yellowknife (Canada),,,citadel,,plaza,,,{t1:azure;charges:[{charge:axe;t:or;p:jlh;t2:or;size:0.7}];shield:round},https://watabou.github.io/city-generator/?name=H%C3%B6gtorn&population=2920&size=19&seed=6028841150636&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
637,Bergbryn,Tallhem,Tallhem Region,Noordland,Noordland,Noordlander,No religion,2090,1209.8,384.71,33.16,5.46,1684,0°C,Murmansk (Russia),,,citadel,,plaza,temple,,{t1:vert;charges:[{charge:scythe2;t:argent;p:beh;size:0.5}];shield:round},https://watabou.github.io/city-generator/?name=Bergbryn&population=2090&size=17&seed=6028841150637&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=0&shantytown=0&gates=-1
638,Jotunmara,Holmbor,Holmbor Territory,Noordland,Noordland,Wildlands,No religion,1902,1289.45,399.48,32.84,7.21,1587,0°C,Murmansk (Russia),,,citadel,walls,plaza,,,{t1:argent;division:{division:perPile;t:vert;line:engrailed};charges:[{charge:raven;t:sable;p:jleh;t2:sable;divided:counter;size:0.5}];shield:round},https://watabou.github.io/city-generator/?name=Jotunmara&population=1902&size=17&seed=6028841150638&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
639,Ljuslund ,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Soumi Faith,2683,1341.11,480.24,31.09,8.34,147,11°C,Antwerp (Belgium),,,citadel,walls,plaza,temple,,{t1:potentEnPointe-purpure-or-small;charges:[{charge:anchor;t:or;p:e;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Ljuslund+&population=2683&size=19&seed=6028841150639&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
640,Månvik,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Slovan Deities,3386,1389.2,525.96,30.1,9.39,12,13°C,Milan (Italy),,port,citadel,walls,plaza,temple,shanty town,{t1:sable;ordinaries:[{ordinary:fess;t:argent;line:rayonne}];charges:[{charge:attire;t:azure;p:def;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=M%C3%A5nvik&population=3386&size=21&seed=6028841150640&river=0&coast=1&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1&sea=0.4
641,Skogssång,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,700,1517.63,444.04,31.88,12.2,33,11°C,Antwerp (Belgium),,,citadel,walls,plaza,,,{t1:gules;ordinaries:[{ordinary:terrace;t:or;line:straight}];charges:[{charge:fusil;t:or;p:bdf;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Skogss%C3%A5ng&population=700&size=11&seed=6028841150641&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
642,Dimmglänta,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,45,1349.83,273.07,35.58,8.53,429,5°C,Harbin (China),,,,,,,,{t1:or;division:{division:perBendSinister;t:purpure;line:nebuly};charges:[{charge:butterfly;t:gules;p:j;t2:gules;t3:gules;size:0.7};{charge:lionRampant;t:argent;p:o;size:0.7}];shield:round},https://watabou.github.io/village-generator/?pop=45&name=&seed=6028841150642&width=400&height=182&tags=river%2Cdead+end%2Cfarmland%2Cno+square%2Csparse
643,Silverdell,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Slovan Deities,890,1358.02,538.64,29.83,8.71,25,13°C,Milan (Italy),,,,,plaza,,,{t1:potentEnPointe-purpure-or-small;division:{division:perPale;t:or;line:straight};ordinaries:[{ordinary:pilesInPoint;t:argent}];shield:pavise},https://watabou.github.io/village-generator/?pop=890&name=&seed=6028841150643&width=1000&height=455&tags=highway%2Cuncultivated%2Cdense
644,Nattglöd,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Slovan Deities,2022,1406.9,534.09,29.93,9.78,12,13°C,Milan (Italy),,,citadel,walls,plaza,temple,,{t1:azure;division:{division:perBend;t:or;line:dentilly};charges:[{charge:horseSalient;t:argent;p:l;t2:argent;size:0.7};{charge:plaice;t:purpure;p:m;size:0.7}];shield:pavise},https://watabou.github.io/city-generator/?name=Nattgl%C3%B6d&population=2022&size=17&seed=6028841150644&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
645,Vindholm,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Soumi Faith,1333,1317.49,440.98,31.95,7.82,147,10°C,London (England),,,citadel,,plaza,,,{t1:pally-or-gules;ordinaries:[{ordinary:bendSinister;t:vert;line:straight}];shield:pavise},https://watabou.github.io/city-generator/?name=Vindholm&population=1333&size=15&seed=6028841150645&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
646,Trollsång,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Slovan Deities,1600,1422.68,494.05,30.8,10.12,116,11°C,Antwerp (Belgium),,,,walls,plaza,,,{t1:argent;ordinaries:[{ordinary:fess;t:azure;line:straight}];charges:[{charge:eagle;t:argent;p:def;t2:argent;t3:azure;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Trolls%C3%A5ng&population=1600&size=16&seed=6028841150646&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
647,Månspår,Holmbor,Holmbor Territory,Noordland,Noordland,Noordlander,Slovan Deities,505,1374.63,492.67,30.83,9.07,147,11°C,Antwerp (Belgium),,,citadel,walls,plaza,,,{t1:or;charges:[{charge:eagle;t:purpure;p:e;t2:purpure;t3:gules;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=M%C3%A5nsp%C3%A5r&population=505&size=10&seed=6028841150647&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
648,Blomsterljus,Somsia,Somsia Land,Noordland,Noordland,Noordlander,Old Slovan Spirits,1336,1550.51,595.65,28.59,12.92,377,12°C,Paris (France),,,citadel,,plaza,,shanty town,{t1:gules;ordinaries:[{ordinary:terrace;t:argent;line:barby}];charges:[{charge:roundel;t:argent;p:bdf;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Blomsterljus&population=1336&size=15&seed=6028841150648&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=1&gates=-1
649,Finsternacht,Balbor,Balbor Islands,Noordland,Noordland,Noordlander,No religion,144,1521.52,534.91,29.91,12.28,3,13°C,Milan (Italy),,,citadel,,,temple,,{t1:argent;division:{division:gyronny;t:gules};charges:[{charge:buckle;t:vert;p:e;divided:counter;size:1.5}];shield:round},https://watabou.github.io/city-generator/?name=Finsternacht&population=144&size=6&seed=6028841150649&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=0&temple=1&walls=0&shantytown=0&gates=-1
650,Skymningsfall,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,1500,1644.53,366.68,33.56,14.97,12,10°C,London (England),,,citadel,walls,plaza,,,{t1:purpure;ordinaries:[{ordinary:bordure;t:argent}];charges:[{charge:hook;t:purpure;p:ABCDEFGHIJKL;size:0.18}];shield:pavise},https://watabou.github.io/city-generator/?name=Skymningsfall&population=1500&size=15&seed=6028841150650&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
651,Dubbelsken,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,2900,1643.38,384.78,33.16,14.95,25,10°C,London (England),,,citadel,walls,plaza,temple,,{t1:or;ordinaries:[{ordinary:orle;t:azure}];charges:[{charge:boat;t:sable;p:jleh;t2:vert;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Dubbelsken&population=2900&size=19&seed=6028841150651&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
652,Skuggmark,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,1100,1660.32,391.33,33.02,15.32,131,9°C,Copenhagen (Denmark),,,citadel,,plaza,,,{t1:potentEnPointe-purpure-or-small;division:{division:chevronny;t:argent};shield:pavise},https://watabou.github.io/city-generator/?name=Skuggmark&population=1100&size=14&seed=6028841150652&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
653,Blodmåneby,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,Soumi Faith,404,1624.12,401.15,32.81,14.53,3,10°C,London (England),,,citadel,,,,,{t1:potentEnPointe-purpure-or-small;division:{division:perPale;t:argent;line:straight};shield:pavise},https://watabou.github.io/city-generator/?name=Blodm%C3%A5neby&population=404&size=9&seed=6028841150653&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
654,Dödsnatt,Laitia,Laitia Territory,Noordland,Noordland,Wildlands,No religion,404,1563.8,240.33,36.29,13.21,200,7°C,Montreal (Canada),,,citadel,walls,plaza,temple,,{t1:or;ordinaries:[{ordinary:quarter;t:azure}];charges:[{charge:mascle;t:azure;p:e;size:1.5}];shield:round},https://watabou.github.io/city-generator/?name=D%C3%B6dsnatt&population=404&size=9&seed=6028841150654&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
655,Evigskymning,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,1706,1649.2,334.35,34.26,15.08,42,9°C,Copenhagen (Denmark),,,citadel,,plaza,,,{t1:potentEnPointe-purpure-or-small;ordinaries:[{ordinary:terrace;t:argent;line:straight}];charges:[{charge:crescent;t:or;p:bdf;size:0.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Evigskymning&population=1706&size=16&seed=6028841150655&river=0&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
656,Nedermörker,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,506,1596.38,421.99,32.36,13.92,18,11°C,Antwerp (Belgium),,,,walls,plaza,,,{t1:argent;division:{division:perPale;t:purpure;line:rayonne};charges:[{charge:orb;t:sable;p:e;t2:sable;t3:sable;divided:counter;size:1.5}];shield:pavise},https://watabou.github.io/city-generator/?name=Nederm%C3%B6rker&population=506&size=10&seed=6028841150656&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
657,Förbannadby,Laitia,Laitia Territory,Noordland,Noordland,Noordlander,Soumi Faith,304,1587.4,441.47,31.93,13.72,18,11°C,Antwerp (Belgium),,,,,plaza,,,{t1:azure;division:{division:perPale;t:argent;line:straight};ordinaries:[{ordinary:bend;t:or;line:straight}];shield:pavise},https://watabou.github.io/village-generator/?pop=304&name=&seed=6028841150657&width=800&height=364&tags=highway%2Cuncultivated%2Cdense
